Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Nitro lookbook id (product.metafields.nitro_lookbook.lookbook_product),Hide from Search (product.metafields.seo.hidden),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
sweatshirt-embroidery,,,,,,,,,navy,,,xl,,,,,Sweater-navy-xl,400.0,,-14,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,navy,,,2xl,,,,,Sweater-navy-2xl,400.0,,-3,deny,manual,17.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,navy,,,3xl,,,,,Sweater-navy-3xl,400.0,,-1,deny,manual,18.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,navy,,,4xl,,,,,Sweater-navy-4xl,400.0,,0,deny,manual,20.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,navy,,,5xl,,,,,Sweater-navy-5xl,400.0,,-1,deny,manual,21.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,white,,,s,,,,,Sweater-white-2,400.0,,-7,deny,manual,14.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,white,,,m,,,,,Sweater-white-m,400.0,,-12,deny,manual,14.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,white,,,l,,,,,Sweater-white-l,400.0,,-11,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,white,,,xl,,,,,Sweater-white-xl,400.0,,-8,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,white,,,2xl,,,,,Sweater-white-2xl,400.0,,-1,deny,manual,17.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,white,,,3xl,,,,,Sweater-white-3xl,400.0,,-1,deny,manual,18.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,white,,,4xl,,,,,Sweater-white-4xl,400.0,,0,deny,manual,20.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,white,,,5xl,,,,,Sweater-white-5xl,400.0,,0,deny,manual,21.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,black,,,s,,,,,Sweater-black-s,400.0,,-1,deny,manual,14.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,black,,,m,,,,,Sweater-black-m,400.0,,-14,deny,manual,14.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,black,,,l,,,,,Sweater-black-l,400.0,,-21,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,black,,,xl,,,,,Sweater-black-xl,400.0,,-15,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,black,,,2xl,,,,,Sweater-black-2xl,400.0,,-8,deny,manual,17.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,black,,,3xl,,,,,Sweater-black-3xl,400.0,,-3,deny,manual,18.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,black,,,4xl,,,,,Sweater-black-4xl,400.0,,-1,deny,manual,20.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,black,,,5xl,,,,,Sweater-black-5xl,400.0,,0,deny,manual,21.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,gray,,,s,,,,,Sweater-spgrey-s,400.0,,-6,deny,manual,14.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sport_Grey.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,gray,,,m,,,,,Sweater-spgrey-m,400.0,,-27,deny,manual,14.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sport_Grey.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,gray,,,l,,,,,Sweater-spgrey-l,400.0,,-32,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sport_Grey.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,gray,,,xl,,,,,Sweater-spgrey-xl,400.0,,-19,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sport_Grey.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,gray,,,2xl,,,,,Sweater-spgrey-2xl,400.0,,-8,deny,manual,17.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sport_Grey.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,gray,,,3xl,,,,,Sweater-spgrey-3xl,400.0,,-5,deny,manual,18.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sport_Grey.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,gray,,,4xl,,,,,Sweater-spgrey-4xl,400.0,,-1,deny,manual,20.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sport_Grey.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,gray,,,5xl,,,,,Sweater-spgrey-5xl,400.0,,0,deny,manual,21.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sport_Grey.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,beige,,,s,,,,,Sweater-sand-s,400.0,,-21,deny,manual,14.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,beige,,,m,,,,,Sweater-sand-m,400.0,,-52,deny,manual,14.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,beige,,,l,,,,,Sweater-sand-l,400.0,,-52,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,beige,,,xl,,,,,Sweater-sand-xl,400.0,,-31,deny,manual,15.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,beige,,,2xl,,,,,Sweater-sand-2xl,400.0,,-24,deny,manual,17.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,beige,,,3xl,,,,,Sweater-sand-3xl,400.0,,-4,deny,manual,18.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,beige,,,4xl,,,,,Sweater-sand-4xl,400.0,,0,deny,manual,20.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,beige,,,5xl,,,,,Sweater-sand-5xl,400.0,,-1,deny,manual,21.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,carolina-red,,,s,,,,,Sweater-Carolinared-s,400.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Cardinal_Red.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,carolina-red,,,m,,,,,Sweater-Carolinared-m,400.0,,-4,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Cardinal_Red.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,carolina-red,,,l,,,,,Sweater-Carolinared-l,400.0,,0,deny,manual,15.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Cardinal_Red.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,carolina-red,,,xl,,,,,Sweater-Carolinared-xl,400.0,,-3,deny,manual,15.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Cardinal_Red.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,carolina-red,,,2xl,,,,,Sweater-Carolinared-2xl,400.0,,-2,deny,manual,17.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Cardinal_Red.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,carolina-red,,,3xl,,,,,Sweater-Carolinared-3xl,400.0,,0,deny,manual,18.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Cardinal_Red.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,carolina-red,,,4xl,,,,,Sweater-Carolinared-4xl,400.0,,0,deny,manual,20.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Cardinal_Red.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,carolina-red,,,5xl,,,,,Sweater-Carolinared-5xl,400.0,,0,deny,manual,21.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Cardinal_Red.png?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,light-purple,,,s,,,,,Sweater-lightpurple-s,400.0,,-6,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw002.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,light-purple,,,m,,,,,Sweater-lightpurple-m,400.0,,-7,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw002.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,light-purple,,,l,,,,,Sweater-lightpurple-l,400.0,,-8,deny,manual,15.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw002.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,light-purple,,,xl,,,,,Sweater-lightpurple-xl,400.0,,-1,deny,manual,15.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw002.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,light-purple,,,2xl,,,,,Sweater-lightpurple-2xl,400.0,,-4,deny,manual,17.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw002.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,light-purple,,,3xl,,,,,Sweater-lightpurple-3xl,400.0,,-1,deny,manual,18.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw002.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,light-purple,,,4xl,,,,,Sweater-lightpurple-4xl,400.0,,0,deny,manual,20.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw002.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,light-purple,,,5xl,,,,,Sweater-lightpurple-5xl,400.0,,0,deny,manual,21.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw002.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,mint,,,s,,,,,Sweater-mint-s,400.0,,-6,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,mint,,,m,,,,,Sweater-mint-m,400.0,,-3,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,mint,,,l,,,,,Sweater-mint-l,400.0,,-1,deny,manual,15.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,mint,,,xl,,,,,Sweater-mint-xl,400.0,,-1,deny,manual,15.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,mint,,,2xl,,,,,Sweater-mint-2xl,400.0,,0,deny,manual,17.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,mint,,,3xl,,,,,Sweater-mint-3xl,400.0,,-3,deny,manual,18.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,mint,,,4xl,,,,,Sweater-mint-4xl,400.0,,0,deny,manual,20.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirt-embroidery,,,,,,,,,mint,,,5xl,,,,,Sweater-mint-5xl,400.0,,0,deny,manual,21.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
embroidery-cap,Embroidery Cap - Regular,"<p data-start=""0"" data-end=""62""><strong data-start=""0"" data-end=""60"">Nón Cap Thêu Theo Yêu Cầu - Chất Lượng Cao &amp; Cá Nhân Hóa</strong></p>
<p data-start=""64"" data-end=""260"">Nâng tầm phong cách với <strong data-start=""88"" data-end=""121"">nón cap thêu 100% Cotton Kaki</strong>, mang đến sự thoải mái và bền bỉ. Thiết kế với <strong data-start=""169"" data-end=""208"">khóa sau chống rỉ mạ đen sang trọng</strong>, giúp điều chỉnh vừa vặn và tạo vẻ ngoài tinh tế.</p>
<p data-start=""262"" data-end=""599"">✨ <strong data-start=""264"" data-end=""285"">Đặc điểm nổi bật:</strong><br data-start=""285"" data-end=""288"">✅ <strong data-start=""290"" data-end=""304"">Chất liệu:</strong> 100% Cotton Kaki – thoáng khí, nhẹ và bền.<br data-start=""347"" data-end=""350"">✅ <strong data-start=""352"" data-end=""374"">Thêu theo yêu cầu:</strong> Cá nhân hóa với logo, tên hoặc thiết kế riêng.<br data-start=""421"" data-end=""424"">✅ <strong data-start=""426"" data-end=""449"">Dễ dàng điều chỉnh:</strong> Khóa chống rỉ mạ đen sang trọng, chắc chắn.<br data-start=""493"" data-end=""496"">✅ <strong data-start=""498"" data-end=""523"">Phong cách &amp; Đa năng:</strong> Phù hợp cho trang phục hàng ngày, thương hiệu hoặc quà tặng doanh nghiệp.</p>",Eco Print,Uncategorized,"","",true,Color,Black,,,,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/b35c250da08a7a461783a9c059dc124a.jpg?v=1739504611,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-navy-front-6644c526a7385.webp?v=1740434095,kg,,,true,,,true,,,true,,,active
embroidery-cap,,,,,,,,,White,,,,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/169151958483fd0dfb6eb761b62ec88aa25688e24f_thumbnail_220x293_50282da5-c47f-41c5-842d-b235751c0052.webp?v=1740435395,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-white-front-664b6d994d421_dd0cbe89-e024-4099-906e-2478770ce381.jpg?v=1740434095,kg,,,,,,,,,,,,
embroidery-cap,,,,,,,,,Navy,,,,,,,,,300.0,,0,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/462576291_3435258906616282_2710200609956651579_n.jpg?v=1740435395,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-navy-front-6644c526a7385_e89b18f2-5a1d-49bd-9fe9-845ad0caf68f.webp?v=1740434103,kg,,,,,,,,,,,,
embroidery-cap,,,,,,,,,Sand,,,,,,,,,300.0,,-2,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/462573104_1783872192347705_2779289332065878589_n.jpg?v=1740434103,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-stone-front-6644c526acb2f.webp?v=1740434103,kg,,,,,,,,,,,,
embroidery-cap,,,,,,,,,Light Pink,,,,,,,,,300.0,,0,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-pink-front-6644c526ae043.webp?v=1740434103,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-pink-front-6644c526ae043.webp?v=1740434103,kg,,,,,,,,,,,,
embroidery-cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-stone-front-6644c526acb2f.webp?v=1740434103,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
embroidery-cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-navy-front-6644c526a7385_e89b18f2-5a1d-49bd-9fe9-845ad0caf68f.webp?v=1740434103,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
embroidery-cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/462562332_528079816899209_1850221723455784649_n.jpg?v=1740434103,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
embroidery-cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/467456608_573324258519604_8141170960824411690_n.jpg?v=1740434103,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
embroidery-cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-white-front-664b6d994d421_dd0cbe89-e024-4099-906e-2478770ce381.jpg?v=1740434095,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
embroidery-cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/classic-dad-hat-navy-front-6644c526a7385.webp?v=1740434095,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
